CID,SMILES,solubility_mean,solubility
734562,CC1=C(SC(=N1)NC(=O)C2=CC3=CC=CC=C3O2)C,3.1,low
16276235,CCC1=NOC(=C1C(=O)NC2=NC3=C(C=C(C=C3S2)C)C)C,3.2,low
135650621,C1=CC=C(C=C1)OCC2=NC3=CC=CC=C3C(=O)N2/N=C/C4=CC(=C(C=C4)O)O,3.2,low
2429712,COC1=C(C=C(C=C1)Cl)NC(=O)COC(=O)C2CCCCC2,3.2,low
884131,CC1=CC(=C(C=C1)NC(=S)NC(=O)CC2=CC=CC=C2)O,3.3,low
2431096,C1CCC(C1)CCC(=O)OCC(=O)NC2=C(C=C(C=C2)F)Cl,3.4,low
3154202,CC1=C(C(=NC(=N1)N)Cl)CC2=CC=C(C=C2)Cl,3.6,low
2351439,C1=CC=C(C=C1)CNC(=O)/C(=C/C=C/C2=CC=CC=C2[N+](=O)[O-])/C#N,3.7,low
6498689,CN1C2=CC=CC=C2C=C1CNC(=O)C3=CC=C(C=C3)OC,3.7,low
1213598,COC1=CC(=CC=C1)OCC(=O)NNC(=O)C2=C(C3=CC=CC=C3C=C2)O,3.7,low
16188481,COC1=C(C=C(C=C1)/C=C\2/C(=O)N(C(=N)S2)C3=CC=C(C=C3)F)OC,3.8,low
2635738,CC1=CC(=C(C=C1)NC(=O)COC2=CC=CC3=CC=CC=C32)O,3.8,low
5929442,C1=CC=C(C=C1)NC(=O)O/N=C(/C2=NC=C(S2)[N+](=O)[O-])\N,3.8,low
5899576,CCCCCCN\1C=CC=C/C1=C\C=C(C#N)C#N,3.9,low
6464582,CC(C)C1=CC=C(C=C1)NC(=O)NC2=NC=CN=C2,3.9,low
5070146,CC(C)(C(=O)NC1CCCCC1)OC2=CC=C(C=C2)Cl,3.9,low
7207419,C1=CC=C(C=C1)C(=O)CSC2=NN=C(C=C2)C3=CC=CC=N3,3.9,low
4573434,CC1CC(CN(C1)C(=O)C2=C(OC(=C2)C)C)C,30.1,moderate
3607724,C1=CC=C(C=C1)COC2=CC(=O)NC=C2,30.2,moderate
16188104,CC1=CSC(=[N+]1C)NC2=CC=CC=C2.[Br-],30.2,moderate
892315,CC1=C(C=CC=C1Cl)NC(=O)CS(=O)(=O)C2=CC=CC=C2,30.3,moderate
2826563,CCO/C(=C/1\C(=O)NC(=S)S1)/C,30.5,moderate
135493040,CCOC(=O)C1=C(/C(=C/C2=C(N(C(=C2)C)C3=CC=CC=C3)C)/N=C1C)O,30.7,moderate
135439673,C1=CC=C(C(=C1)NC2=NN=CC(=O)N2)F,30.9,moderate
35370,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],31.1,moderate
6878972,C1=CC=C(C(=C1)C2=NNC(=S)N2/N=C/C=C/C3=CC=CO3)Cl,31.3,moderate
760993,C1C(=O)NC2=C(S1)C=CC(=C2)C(=O)O,31.4,moderate
203875,CNCCC1=CC=CC=N1.Cl,31.4,moderate
2981748,CC1=C(N=CC=C1)NC(=S)NCC2=CC=CO2,31.4,moderate
2760335,C1=CC=C(C=C1)CCNC(=S)NC2=CC=CC=C2,31.5,moderate
135472756,CC1=NN=C(NC1=O)NN2CCOCC2,31.7,moderate
2210686,C1COCCN1C(=O)COC2=CC=C(C=C2)/C=C\[N+](=O)[O-],31.7,moderate
2147528,CC(C)(C)C1=CC=C(C=C1)OC(=O)N2CCOCC2,31.9,moderate
445027,C[C@H]1[C@H](NC(=O)N1)CCCCCC(=O)O,32.1,moderate
25162877,CN1C=CC=C1C(=O)NCC2=CC=CC=N2,32.3,moderate
3833874,CCC1=CC(=S)N2C3=CC=CC=C3NC2=C1C#N,32.6,moderate
6907900,C1OC2=C(O1)C=C(C=C2)C(=O)N/N=C/C3=CC=NC=C3,32.8,moderate
2818692,CN(CCC#N)C(=S)NC1=CC=C(C=C1)F,32.8,moderate
965557,C1=CC=C(C(=C1)/C=C/C(=O)NNC(=O)C2=CC=NC=C2)Cl,33.1,moderate
2825459,CN(C)/C=C(/C1=NN=NN1C2=CC=CC=C2)\C(=O)C3=CC(=CC=C3)Cl,33.2,moderate
3114918,CC1CC(=O)NC2=C(N1)C=CC(=C2)[N+](=O)[O-],33.2,moderate
135520595,COCCCNC(=S)N/N=C/C1=C(C=C(C=C1)O)O,33.2,moderate
7732801,C1=CC(=CC=C1C(=O)NNC(=O)CC2=CSC=C2)F,33.3,moderate
860274,CC(C)(C)NC1=C(N=C2N1C=CC=C2)C3=CC=CS3,33.4,moderate
17583254,CC(C)C(CCNC1CCN(CC1)C)C2=CC=C(C=C2)Cl,33.5,moderate
2978334,CC(C)(C)C1CCC2=C(C1)C(=NO2)C(=O)O,33.5,moderate
1892,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCO,33.6,moderate
9637068,CCNC1=NC(=NC(=N1)N/N=C/C2=CC=CC=C2)NCC,33.6,moderate
764333,CC1=CC=C(C=C1)N2C(=NNC2=S)COC3=CC=CC=C3,33.6,moderate
5115064,CCOC(=O)C(=O)C1=C(N=C2N1C=CC=C2)C3=CC=CC=C3,33.7,moderate
16682543,CC1CC(CCO1)C2=NC(=CS2)C3=CC=C(C=C3)OC.Br,33.9,moderate
2832255,CCOC(=O)C1=C(NC(=C(C1C2=CC=CO2)C(=O)OC)C)C,34.1,moderate
2706587,C1=CC=C(C=C1)C(=O)NNC(=O)CSC2=NN=C(S2)N,34.4,moderate
16195169,C1CN(CCC1C(=O)O)CC2=CC=CC=N2.Cl,34.4,moderate
6466273,CC1=CC(=C(C=C1)C(C)NC(=O)CC2=CC=CS2)C,34.4,moderate
5340941,C/C(=C/C1=CC=CC=C1)/C=N/NC(=O)C2=CC=CC=N2,34.5,moderate
6901615,C1C(=O)N(C(=S)S1)/N=C/C2=CC(=CC=C2)C(F)(F)F,34.6,moderate
135718348,C1=CC=C(C=C1)C(=O)NNC(=O)CSC2=NC(=CC(=O)N2)N,34.6,moderate
1585636,C/C(=C\C1=CC=CC=C1)/C=C/2\C(=O)N(C(=S)S2)CCC(=O)O,34.7,moderate
5758422,C1=CC(=CC(=C1)[N+](=O)[O-])/C=C/C2=C(C(=O)NC(=O)N2)[N+](=O)[O-],34.8,moderate
135616984,C/C(=N\NC(=O)C1=CC=CC=C1)/C(=N/O)/C(=O)NC2=CC=CC=C2,34.8,moderate
7422380,CCC(=O)NC1=CC=CC(=C1)C2=NN=C(C=C2)N3CCCCC3,34.9,moderate
148471,C1=CC(=CN=C1)NC(=O)C2=CC=C(O2)[N+](=O)[O-],35,moderate
9631347,C/C(=N\NC(=O)C1=CC=C(C=C1)O)/C2=CC3=C(C=C2)OCCO3,35.1,moderate
1247462,CC(C)(C)C1=CC(=NO1)NC(=O)C2=CC=CO2,35.1,moderate
1734258,CC1=CC=CC=C1S(=O)(=O)OC2=CC=C(C=C2)NC(=O)C,35.2,moderate
3969831,CCOC1=C(C=CC(=C1)C2C(=O)NC(=O)N2)O,35.4,moderate
443955,CC[C@@]12CCCN3[C@@H]1C4=C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC,35.5,moderate
684231,C1CCC2(CC1)C(=CC(=O)O2)N3CCOCC3,35.6,moderate
18109210,C1=CC2=C(C=C1C(=O)NC3=CC=NC=C3)SC=N2,35.6,moderate
3912049,CCOC(=O)C(=O)N1CCC(CC1)CC2=CC=CC=C2,35.8,moderate
2155026,CCC1=CC=C(C=C1)NC2=NC=NC3=C2NC=N3,35.9,moderate
1508789,CC1=C(C(=O)N2C(=N1)N=CN2)NS(=O)(=O)C3=CC=C(C=C3)F,36,moderate
16284155,CC(C)CCC1(C(=O)N(C(=O)N1)CC(=O)C2=CC=CN2)C,36.1,moderate
6883520,C1CCC2=C(C1)C(=CS2)C(=O)N/N=C/C3=CC=CO3,36.3,moderate
16188858,CC1=[N+](C2=C(S1)C3=C(C=C2)SC=C3)C.[I-],36.3,moderate
135407280,CSC1=NC(=C(C(=O)N1)C#N)C2=CC=CC=C2,36.5,moderate
1475033,C1=CC(=C(C=C1CON2C=CN=C2)Cl)Cl,36.5,moderate
171548,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2,36.6,moderate
2762,CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3,36.7,moderate
8850684,CC1=CN=C(C=N1)C(=O)OCC(=O)C2=CC=CN2,36.8,moderate
8933819,C1CC1C(=O)N2CCN(CC2)C3=CC=C(C=C3)O,36.9,moderate
5394887,CC1=N/C(=C\C2=CC(=C(C=C2)OC)OC)/C(=O)O1,36.9,moderate
8110226,C1=CC=C(C=C1)N2C(=O)C3=C(N=C2SCC#N)SC=C3,37,moderate
2730289,COC1=CC(=CC(=C1)NC2=NC=NC(=N2)N)OC,37.1,moderate
7677905,CC1=C(SC=C1)C(=O)NNC(=O)C2=CC=NC=C2,37.1,moderate
3747674,CCNC(=S)NNC(=O)CSC1=NC2=CC=CC=C2N1C,37.2,moderate
1485764,C1=CC(=C(N=C1)N)OCC2=CC=C(C=C2)Br,37.3,moderate
718460,CC1=CC(=C(S1)C)S(=O)(=O)NC2=CC(=CC=C2)Cl,37.4,moderate
1511124,C1COCCN1C(=O)NC2=CC=CC=C2C(=O)O,37.5,moderate
2812653,C1CN(CCN1C2=CC=NC=C2)S(=O)(=O)C3=CC=C(S3)C4=NOC=C4,37.8,moderate
2916268,C1CSC(=O)C1NC(=O)CC2=CC=C(C=C2)F,38,moderate
16551062,CC1=NN=C(S1)NC(=O)C2=CC=C(C=C2)N3CCCC3=O,38,moderate
861750,CNC(=O)CSC1=NN=C(N1C)COC2=CC=C(C=C2)[N+](=O)[O-],38.1,moderate
6466147,CCC1=CC=C(C=C1)C(C)NC(=O)C2=CC=NC=C2,38.1,moderate
3102204,C1=CC=C(C=C1)C(C2=CC=CC=N2)NC(=O)C3=CC(=CC=C3)[N+](=O)[O-],38.3,moderate
1486114,CSC1=CC=C(C=C1)NC(=O)C2=CC=CN(C2=O)CC=C,38.5,moderate
2444929,C1=CC(=C(C(=C1)Cl)Cl)S(=O)(=O)NC2=CC3=C(C=C2)C=NN3,38.6,moderate
9691514,CC1=C(SC=C1)/C=N/NC2=NC=NC3=C2NC=N3,38.7,moderate
4964129,C1=CC=C(C=C1)C2=NN=C(O2)C(C3=CC=CS3)O,38.7,moderate
24790661,CC1=CC2=C(C=C1)OC(=C2C)C(=O)NCC3=NC=C(N3)C,38.7,moderate
135519155,CC1=C(C(=NN1)C)CCC(=O)N/N=C/C2=CNC3=CC=CC=C32,38.7,moderate
16297509,C1CC1N2C(=C(C(=O)NC2=O)C(=O)CSC3=NNC(=N3)N)N,38.8,moderate
9670172,C1CC\2CC1C/C2=N/NC(=O)C3=CC4=CC=CC=C4C=C3O,38.8,moderate
16270080,CC(C)CN(C1CCS(=O)(=O)C1)C(=O)C2CC2,38.9,moderate
692233,C1=CC=C(C=C1)CCNC(=O)C2=CC=CC=C2Cl,39,moderate
25162018,C1CCN(C1)C2=CC=CC=C2NC(=O)C3CCCO3,39.1,moderate
135439787,C1=CC=C2C(=C1)C(=C(C(=O)O2)C=NCCC(=O)O)O,39.2,moderate
9655013,C/C(=N\NC1=NCCN1)/C2=CC(=C(C=C2)N)[N+](=O)[O-],39.3,moderate
24978887,COC1=CC=CC(=C1)/C=C/C(=O)NNC(=O)C2=CC=NC=C2,39.3,moderate
702495,CC1=NC2=C(C=C1)C=C(C=C2)NC(=O)C3=CC=CC=C3,39.3,moderate
24762042,CCOC1=C(C(=CC(=C1)/C=C/2\C(=NOC2=O)C)Cl)OCC#C,39.4,moderate
2881131,CCCN1C2=CC=CC=C2N=C1C(C3=CC(=CC=C3)OC)O,39.4,moderate
746610,C1=CC=C2C(=C1)C=CC=C2NC(=O)C3=C(C=CC=C3[N+](=O)[O-])C(=O)O,39.5,moderate
2332783,COC1=CC=C(C=C1)CC(=O)OCC(=O)NC2CC2,39.5,moderate
7225982,C1CCC(CC1)(C#N)NC(=O)COC(=O)CN2C(=O)C3=CC=CC=C3C(=O)N2,39.5,moderate
2810255,COC1=CC=C(C=C1)C2=NC(=NC=C2)C3=CC=NC=C3,39.5,moderate
7384469,C1CC2=C3C(=CC(=C2)NC(=O)C4=CC=CO4)CC(=O)N3C1,39.6,moderate
888339,CC(C)N(C(C)C)C(=O)CC1=CC=CC=C1[N+](=O)[O-],39.6,moderate
5350152,COC1=CC(=C(C=C1)OC)N2C(=O)CC(=O)NC2=O,39.6,moderate
2440838,CC1=C(C2=CC=CC=C2N1)C(=O)COC(=O)C3=C[N+](=CC=C3)[O-],39.7,moderate
2120114,CCCCN1C(=O)C2=CC=CC=C2N3C1=NNC3=S,39.8,moderate
9119002,C1=CC=C2C(=C1)C=CC(=N2)C(=O)NNC(=O)C3=CC=C(C=C3)O,39.8,moderate
5296942,C1=CC(=CC=C1NC(=O)C2=CN=CN2)Br,39.9,moderate
8441933,C1COCCN1C2=NC(=NS2)C3=C(C=C(C=C3)Cl)Cl,4,low
2543157,CC1=CC=C(C=C1)C(=O)NNC2=NC=NC3=CC=CC=C32,4,low
850328,CC1=C(C=C(C=C1)NC(=O)C2=C(N(N=C2)C3=CC=CC=C3)C)C,4.1,low
670038,C1=CC=C(C=C1)CNC(=O)CC2=CC=C(C=C2)Br,4.1,low
2813558,CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC=CC=C2,4.1,low
346838,COC1=CC=C(C=C1)C(=C2C=CC(=NO)C=C2)C#N,4.2,low
3849861,CCN1C(=C(SC1=S)C=NC2CCCC(C2C)C)O,4.3,low
2648615,CC1=CC(=C(C=C1)C)C(=O)COC(=O)C2=C(ON=C2C3=CC=CC=C3)C,4.4,low
8195301,CC1=CN=C(S1)NC(=O)C2=CC3=C(C=C2)OCCO3,4.4,low
24979746,C1=CC=C(C(=C1)OCC(=O)NC2=CC3=C(C=C2)NC(=O)N3)F,4.5,low
2866921,CC1=C(SC(=N1)N)C2=CSC(=N2)NC3=CC=CC(=C3)C(=O)C,4.5,low
3135718,CCCOC1=C(C=C(C=C1)C(=O)NCC2C3=CC=CC=C3CCO2)OC,4.7,low
2015,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3N2,4.7,low
20865363,CCN1C2=CC=CC=C2C3=C(C1=O)C=C(S3)C(=O)NCCCOCC,4.8,low
2432541,CC1=C(SC=C1)C(=O)OCC(=O)NC2CCCC2,40.1,moderate
1573153,CC1=C(SC2=C1C(=O)NC=N2)C(=O)OCCOC,40.2,moderate
135398641,C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,40.2,moderate
2432205,C1CCN(C1)C(=O)COC(=O)C2=CN=C(C=C2)Cl,40.3,moderate
732529,CC1=CC=C(C=C1)C(=O)NC2=CC3=C(C=C2)OCCO3,40.4,moderate
2814663,C1COC2=C(C=C(C=C2)C(=O)NC3=CC=CC=C3)OC1,40.4,moderate
887297,C1=CC(=CN=C1)C(=O)OCC2=CC=C(C=C2)Br,40.5,moderate
16189438,CC1CCCCN1C(C2=CC=CC=C2)C(=O)O.Cl,40.5,moderate
736679,CC1=CC(=NC(=N1)SSC2=NC(=CC(=N2)C)C)C,40.6,moderate
2457693,COC1=CC=C(C=C1)CNC2=C3C=CSC3=NC=N2,40.7,moderate
4450204,CC1=CSC(=N1)SCC(=O)NC2=NC=CS2,40.7,moderate
6621436,CCCN1C=NC2=C1C=CC(=C2)NCC3=CC=CS3,40.7,moderate
3154371,C1=CC=C2C(=C1)C(=CN2CC(=O)O)C(=O)C(F)(F)F,40.7,moderate
16196768,C1CCC2=N/C(=C/C3=CC(=C(C=C3)O)O)/C(=O)N2CC1,40.8,moderate
8031909,CCC(=O)N1CCC2=C(C1)SC(=N2)C3=CC=CC=C3,40.9,moderate
16193306,CN\1CCN/C1=C(/C(=C(Cl)Cl)Cl)\[N+](=O)[O-],40.9,moderate
4905344,CN1CCN(CC1)C(=O)C2=CC3=C(N2)C=C(C=C3)OC,41,moderate
2815688,CCOC(=O)C1=CN2C(=N1)C=CC(=N2)N3CCCCC3,41.1,moderate
18106997,CC1=C(N=CC=C1)NC(=O)CCC(=O)C2=CC=CS2,41.2,moderate
2678077,CC1=CN=C(S1)NC(=O)COC2=CC=CC=C2OC,41.2,moderate
6889200,COC1=CC=C(C=C1)/C=N/NC(=O)CCN2C=NC3=CC=CC=C32,41.2,moderate
8813525,C1CCC(CC1)(C#N)NC(=O)CSC2=CC=CC=N2,41.3,moderate
6217943,CC1=C(SC2=C1C(=O)NC(=N2)/C=C/C3=CC(=CC=C3)F)C(=O)O,41.3,moderate
23723222,C1CC1NC(=O)CCC2CCN(CC2)CC3=CC=C(C=C3)Cl,41.3,moderate
758044,C1COCCN1C(=O)CN2C(=O)COC3=CC=CC=C32,41.4,moderate
3151808,CC1(C(=[N+](C2(N1O)CCCCC2=O)[O-])C3=CC=CS3)C,41.4,moderate
23669603,CN(CC(CN1CCOCC1)O)S(=O)(=O)[O-].[Na+],41.4,moderate
3161131,C1=COC(=C1)CNC(CC(=O)O)C(=O)OCCCl,41.4,moderate
5934146,C1COC(C2=CC=CC=C21)CNC(=O)/C=C/C3=CC=CO3,41.5,moderate
2725900,C1CC12C(=O)N(C(=NC3=CC=CC=C3)S2)C4=CC=CC=C4,41.5,moderate
24686871,CC(C(=O)NC1CC1)OC(=O)CCOC2=CC=CC=C2,41.6,moderate
24983060,CC1=CC=CC=C1OCCC(=O)OCC(=O)NC2CC2,41.6,moderate
7871136,COC1=CC=CC=C1CCC(=O)OCC(=O)NC2CC2,41.6,moderate
2206707,CC1=CC(=C(C=C1)C)S(=O)(=O)NC2=CC(=C(C=C2)O)SC3=NC=NN3,41.6,moderate
1449624,C1CC1C(=O)NC2=CN=C(C=C2)NC(=O)C3=CC=CC=C3,41.6,moderate
767265,C1=COC(=C1)C2=NNC(=S)N2C3=CC=C(C=C3)Cl,41.7,moderate
741470,CC1=C(C=CC(=C1)S(=O)(=O)NC2=CC=CC=N2)OC,41.7,moderate
2740737,CC1=C(C(=NO1)C)C(=O)N2CCC(CC2)C(=O)C3=CC=CC=C3,41.8,moderate
1072934,CC(C)N(C(C)C)C(=O)NC1=CC2=NSN=C2C=C1,41.8,moderate
1474881,COC1=C(C=C2C(=C1)C(=NC=N2)NCC3=CC=CC=C3F)OC,41.8,moderate
850351,CC1=CC(=C(C=C1)NC(=O)C2=C(N(N=C2)C3=CC=CC=C3)C)C,41.9,moderate
2647994,C1CC(=O)N(C1)C(=O)COC(=O)C2=C(C=C(C=C2)O)O,41.9,moderate
4876781,CC(C(=O)NC1CC1)SC2=NN=C(O2)C3=CC=C(C=C3)OC,41.9,moderate
6252,C1=CN(C(=O)N=C1N)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O.Cl,42,moderate
2546175,C1CCC2=C(C1)C=CC(=C2)S(=O)(=O)N3CCNCC3,42.1,moderate
2872348,CC1C=C(CC(C1C(=O)O)C(=O)N2CCN(CC2)C)C,42.1,moderate
4893195,C1CC(OC1)C(CC(=O)O)C(=O)NC2=CC=C(C=C2)F,42.2,moderate
776395,CC1=C(N=CC=C1)N2C(=O)C3=C(C2=O)C=C(C=C3)C(=O)O,42.3,moderate
4129445,CC(CC(=O)NC1=C(C=CC(=C1)[N+](=O)[O-])O)CC(=O)O,42.3,moderate
3567933,COC1=CC=CC(=C1)NC(=O)N2CCC3=CC=CC=C3C2,42.4,moderate
940989,CCCC1=NN=C(S1)NC(=O)CCC(=O)NC2CC2,42.4,moderate
18566204,CC1=CC=CN2C1=NC(=C(C2=O)NC(=O)C3=CC=CO3)C,42.5,moderate
16547660,C1COC2=C(O1)C=CC(=C2)C(=O)NCCC3=CC=CC=C3,42.5,moderate
2815417,C1COC2=C1C=C(C=C2)C(=O)NC(=O)C3=CC=CC=C3O,42.5,moderate
1982104,C1=CC=C(C(=C1)NC(=S)NC(=O)/C=C\C2=CC=CO2)O,42.6,moderate
910973,C1=CC=C(C=C1)C2=C(C(=C(C#N)C#N)NC(=C2C#N)N)C#N,42.6,moderate
5159035,C1=CC=C2C(=C1)C(OC2=O)NC3=CC(=C(C=C3)F)[N+](=O)[O-],42.6,moderate
2358682,C1=CC(=C(N=C1)Cl)C(=O)OCC(=O)C2=CC=C(C=C2)F,42.7,moderate
2726567,C1=CC=C(C(=C1)C(F)(F)F)NC2=C(C(=O)NS2)C#N,42.8,moderate
18077737,C=CCSC1=NN=C(S1)NC(=O)C2=COCCO2,42.8,moderate
3142819,COC1=CC=CC(=C1)NC(=O)C2=CC3=C(C=C2)OCCO3,42.8,moderate
8087560,C1CCN(C1)C2=CC=CC=C2NC(=O)C3=NNC(=O)CC3,42.9,moderate
16682157,CCCCCCCCN1C=CC(=N)C=C1.Br,43.1,moderate
2896685,CC1=CC(=C(O1)C)C(=O)NC(CC2=CC=CC=C2)C(=O)O,43.1,moderate
3265281,COC(CNS(=O)(=O)C1=CC=CC2=NON=C21)OC,43.1,moderate
3850620,CCOC(=O)C1C2CC=CC2C3=C(N1)C=CC(=C3)C(=O)O,43.1,moderate
16189016,CC1=NC=C(S1)CN2CCCC(C2)C(=O)C3=CC(=CC=C3)Cl,43.2,moderate
17252835,COC1=CC=C(C=C1)C2=CC(=NO2)C(=O)N3CCOCC3,43.2,moderate
487737,COC1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)[N+](=O)[O-])O,43.2,moderate
3839764,CCCCCC(=O)NNC1CC(=O)N(C1=O)C2=CC(=CC=C2)OCC,43.2,moderate
17559327,CC1=NN(C(=C1C(=O)NC2CCCCC2)Cl)CC(C)C,43.3,moderate
16297306,C1CC(C2=CC=CC=C2C1)NC(=O)CCNC(=O)C3=CC=CC=C3,43.4,moderate
2564443,CC1=C(C=C(C=C1)[N+](=O)[O-])NC(=O)CSC2=NNC(=N2)N,43.4,moderate
2742994,CC1=C(C(=C(O1)C)S(=O)(=O)NC(C)(C)C)C(=O)OC,43.4,moderate
18106919,CC1=CC(=NC=C1)NC(=O)CNC(=O)C2=CC=C(S2)C,43.4,moderate
3534238,C1=CC=C(C(=C1)C(=O)O)SC2=C(C=C(C=C2)C(=O)O)N,43.4,moderate
2434321,CC1=CC(=CC(=C1)C(=O)OCC(=O)N2CCCCCC2)C,43.4,moderate
2808378,CC(=O)C1=C(C=CS1)NC(=O)C2=CC=CC=C2C(=O)O,43.4,moderate
6054547,CC(=O)/C(=C/1\NC(=O)C(S1)CC2=CC=C(C=C2)F)/C#N,43.5,moderate
135485075,C/C(=N\N1CCN(CC1)C)/C2=C(N(C(=O)NC2=O)CC=C)O,43.6,moderate
4625538,C1CCN(CC1)CCC(=O)N=NC2=C(NC3=CC=CC=C32)O,43.6,moderate
16195519,C1=CC(=CC(=C1)O)NC(=O)CCCN2C=NC(=N2)[N+](=O)[O-],43.7,moderate
7950006,CC1=CN=C(C=N1)C(=O)OCC(=O)C2=CC(=C(C=C2)F)F,43.8,moderate
1383563,C1=CC(=CC=C1C(=O)O)NC(=O)/C=C\2/C(=O)NC(=O)S2,43.8,moderate
4915935,C1=CC=C(C(=C1)[N+](=O)[O-])S(=O)(=O)NCCC2=CC=NC=C2,43.8,moderate
6488641,CC1=CC=C(C=C1)CN2C=CC=C(C2=O)NS(=O)(=O)C,43.9,moderate
4803987,CC1=CSC(=N1)SCC(=O)NC(C)C2=CC=CC=C2,43.9,moderate
2532745,CC1=CC=C(C=C1)CNC(=O)CSC2=NC(=CS2)C,43.9,moderate
7889279,C1CC(=O)N(C1)C(=O)CSC2=NC=NC3=C2C=CS3,44,moderate
865292,C1CCN(CC1)C(=O)CSC2=NN=C(O2)C3=CC=CC=C3,44,moderate
5825047,CC1CCCN(C1)CC2=C(C=CC3=C2OC(=O)C4=C3CCCC4)O,44,moderate
5071689,CC1=CC=C(C=C1)CN2C=C(C3=CC=CC=C32)CCC(=O)O,44,moderate
5543668,CCCCN(CC)CC1=C(C=CC2=C1OC(=O)C3=C2CCC3)O,44,moderate
24978793,CC1=CC=CC=C1C(=O)NNC(=O)C2=CC3=C(C=C2)N=CN3,44.1,moderate
743128,CC(=O)NC1=CC2=C(CCC3=CC=CC=C3N2C(=O)C)C=C1,44.2,moderate
135561779,CC1=C(N=C(NC1=O)SCC(=O)N2CCCCCC2)C,44.3,moderate
4885463,C=CCNC1=NN=C(S1)SC2=C(C=CC=N2)[N+](=O)[O-],44.3,moderate
2323945,CC1=NN(C(=C1)NC(=NC2CC2)C3=CC=CC=C3F)C4=CC=CC=C4,44.3,moderate
18164709,C1=CC=C(C(=C1)C#N)OCC(=O)NNC(=O)C2=CC=NC=C2,44.4,moderate
3716744,C1=CC=C(C(=C1)CN2C(=O)C(=O)N(C2=O)CC(=O)N)Cl,44.4,moderate
16190290,C1CN(CCC1(CC2=CC(=CC=C2)F)CO)C(=O)C3=NSN=C3,44.4,moderate
6463794,CCN(CC1=NC(=NO1)C2=CC=CC(=C2)C)C(=O)C3=CC=CO3,44.4,moderate
5294276,CC1=CC(=NC(=N1)Cl)OC2=NN=C(C=C2)OCC(=O)N,44.4,moderate
6256,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C(F)(F)F)CO)O,44.4,moderate
7520937,CC1=C(SC(=C1C(=O)NC)NC(=O)C2=COCCO2)C,44.5,moderate
5762137,CC1=CC(=NC(=N1)/N=C(\N)/NC2=CC=C(C=C2)S(=O)(=O)N)C,44.6,moderate
3639,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,44.7,moderate
24980557,CC12CCC(=O)N1C(CS2)C(=O)NCC3=CC=CC=C3F,44.7,moderate
936038,CC1=C(C2=CC(=C(C=C2N1C)Br)OC)C(=O)O,44.7,moderate
683793,CC1=CC=CC=C1OCC(=O)NC2=CC=CC(=C2)NC(=O)C,44.8,moderate
2768916,CCOC(=O)NC1CC2=CC=CC=C2C1SC3=CC=CC=N3,44.8,moderate
24979575,C1COCCN1CCCNC(=O)C2=CC3=CC=CC=C3C=C2,44.8,moderate
4009084,CCC1=CC=C(C=C1)C2=NC(=NN2)SCC(=O)NC3CC3,44.9,moderate
767108,COC1=CC=C(C=C1)N2CC3=C(C2=O)C(=C(C=C3)OC)OC,44.9,moderate
823655,COC1=C(C=C(C=C1)C(=O)NCCC2=CC=CC=C2)[N+](=O)[O-],45,moderate
4795510,C1CN(CCN1C2=CC=C(C=C2)O)C3=CN=C(C=C3)[N+](=O)[O-],45,moderate
5756571,C1CS(=O)(=O)CC1NC(=O)/C=C/C2=CC=C(C=C2)Cl,45,moderate
135443121,CC1=NC(=CC(=N1)N2CCOCC2)N/N=C/C3=C(C=C(C=C3)O)O,45.1,moderate
135400571,CC1=CC(=C(C(=O)O1)C(=O)/C=C/C2=CC(=CC=C2)[N+](=O)[O-])O,45.2,moderate
2850732,CC1CN(CC(O1)C)C2=C(C(=O)N3C=CC=C(C3=N2)C)C=O,45.2,moderate
2375307,C1=CC=C2C(=C1)NC(=N2)CNC(=S)NC(=O)C3=CC=C(C=C3)F,45.3,moderate
7120054,COC1=CC=CC(=C1)N2C(=O)C3=C(C4=CC=CC=C4O3)NC2=S,45.3,moderate
8974,C1=NC2=C(N=C(N=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)Cl)N,45.3,moderate
65327,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,45.4,moderate
8533440,CCN(CC1=CC=CC=C1)CC(=O)NC(=O)NC2CCCC2,45.5,moderate
2079472,C1OC2=C(O1)C=C(C=C2)CNC(=O)CSC3=NC=CC=N3,45.5,moderate
24981267,CC1=CC(=NO1)C(=O)N(C)CC(=O)NC2=CC(=CC=C2)OC,45.5,moderate
